timestamp,room,occupancy,lights_on,ac_on,energy_kwh
2025-04-10 02:00:00,Room202,0,0,0,0.325
2025-04-10 02:00:00,Lab1,0,0,0,0.46
2025-04-10 02:00:00,Lab2,0,0,0,0.433
2025-04-10 02:00:00,Lab3,5,1,0,0.869
2025-04-10 02:00:00,Library,2,1,0,0.774
2025-04-10 02:00:00,SeminarHall,2,1,0,0.682
2025-04-10 02:00:00,Auditorium,0,0,0,0.277
2025-04-10 03:00:00,Room101,2,1,0,1.006
2025-04-10 03:00:00,Room102,0,0,0,0.28
2025-04-10 03:00:00,Room201,0,0,0,0.473
2025-04-10 03:00:00,Room202,0,0,0,0.449
2025-04-10 03:00:00,Lab1,0,0,0,0.459
2025-04-10 03:00:00,Lab2,2,1,0,0.902
2025-04-10 03:00:00,Lab3,0,0,0,0.485
2025-04-10 03:00:00,Library,5,1,0,0.887
2025-04-10 03:00:00,SeminarHall,0,0,0,0.256
2025-04-10 03:00:00,Auditorium,0,0,0,0.451
2025-04-10 04:00:00,Room101,0,0,0,0.227
2025-04-10 04:00:00,Room102,2,1,0,0.967
2025-04-10 04:00:00,Room201,2,1,0,0.926
2025-04-10 04:00:00,Room202,0,0,0,0.215
2025-04-10 04:00:00,Lab1,0,0,0,0.428
2025-04-10 04:00:00,Lab2,2,1,0,0.674
2025-04-10 04:00:00,Lab3,0,0,0,0.232
2025-04-10 04:00:00,Library,0,0,0,0.326
2025-04-10 04:00:00,SeminarHall,0,0,0,0.363
2025-04-10 04:00:00,Auditorium,0,0,0,0.236
2025-04-10 05:00:00,Room101,0,0,0,0.392
2025-04-10 05:00:00,Room102,5,1,0,0.63
2025-04-10 05:00:00,Room201,0,0,0,0.404
2025-04-10 05:00:00,Room202,0,0,0,0.364
2025-04-10 05:00:00,Lab1,0,0,0,0.292
2025-04-10 05:00:00,Lab2,0,0,0,0.415
2025-04-10 05:00:00,Lab3,0,0,0,0.381
2025-04-10 05:00:00,Library,2,1,0,1.012
2025-04-10 05:00:00,SeminarHall,0,0,0,0.372
2025-04-10 05:00:00,Auditorium,5,1,0,0.872
2025-04-10 06:00:00,Room101,0,0,0,0.49
2025-04-10 06:00:00,Room102,0,0,0,0.319
2025-04-10 06:00:00,Room201,0,0,0,0.416
2025-04-10 06:00:00,Room202,0,0,0,0.207
2025-04-10 06:00:00,Lab1,2,1,0,0.688
2025-04-10 06:00:00,Lab2,0,0,0,0.448
2025-04-10 06:00:00,Lab3,0,0,0,0.401
2025-04-10 06:00:00,Library,0,0,0,0.455
2025-04-10 06:00:00,SeminarHall,0,0,0,0.454
2025-04-10 06:00:00,Auditorium,0,0,0,0.399
2025-04-10 07:00:00,Room101,0,0,0,0.362
2025-04-10 07:00:00,Room102,0,0,0,0.486
2025-04-10 07:00:00,Room201,0,0,0,0.25
2025-04-10 07:00:00,Room202,0,0,0,0.374
2025-04-10 07:00:00,Lab1,0,0,0,0.379
2025-04-10 07:00:00,Lab2,0,0,0,0.324
2025-04-10 07:00:00,Lab3,0,0,0,0.233
2025-04-10 07:00:00,Library,0,0,0,0.447
2025-04-10 07:00:00,SeminarHall,0,0,0,0.499
2025-04-10 07:00:00,Auditorium,2,1,0,0.688
2025-04-10 08:00:00,Room101,0,0,0,0.395
2025-04-10 08:00:00,Room102,2,1,0,0.839
2025-04-10 08:00:00,Room201,0,0,0,0.455
2025-04-10 08:00:00,Room202,0,0,0,0.461
2025-04-10 08:00:00,Lab1,0,1,0,0.787
2025-04-10 08:00:00,Lab2,0,1,0,0.874
2025-04-10 08:00:00,Lab3,0,1,0,0.686
2025-04-10 08:00:00,Library,0,0,0,0.306
2025-04-10 08:00:00,SeminarHall,0,1,0,0.72
2025-04-10 08:00:00,Auditorium,0,0,0,0.474
2025-04-10 09:00:00,Room101,20,1,0,0.613
2025-04-10 09:00:00,Room102,10,1,0,0.947
2025-04-10 09:00:00,Room201,10,1,0,0.898
2025-04-10 09:00:00,Room202,10,1,0,0.855
2025-04-10 09:00:00,Lab1,10,1,0,0.881
2025-04-10 09:00:00,Lab2,0,1,0,0.573
2025-04-10 09:00:00,Lab3,30,1,0,0.647
2025-04-10 09:00:00,Library,5,1,0,0.906
2025-04-10 09:00:00,SeminarHall,0,1,0,0.954
2025-04-10 09:00:00,Auditorium,10,1,0,0.702
2025-04-10 10:00:00,Room101,20,1,1,2.256
2025-04-10 10:00:00,Room102,10,1,1,2.514
2025-04-10 10:00:00,Room201,10,1,1,2.429
2025-04-10 10:00:00,Room202,40,1,1,2.856
2025-04-10 10:00:00,Lab1,10,1,1,2.699
2025-04-10 10:00:00,Lab2,10,1,1,2.452
2025-04-10 10:00:00,Lab3,30,1,1,2.083
2025-04-10 10:00:00,Library,0,0,0,0.381
2025-04-10 10:00:00,SeminarHall,5,1,0,0.735
2025-04-10 10:00:00,Auditorium,10,1,1,2.873
2025-04-10 11:00:00,Room101,0,0,0,0.216
2025-04-10 11:00:00,Room102,30,1,1,2.815
2025-04-10 11:00:00,Room201,5,1,0,1.02
2025-04-10 11:00:00,Room202,30,1,1,2.351
2025-04-10 11:00:00,Lab1,30,1,1,2.305
2025-04-10 11:00:00,Lab2,5,1,0,0.759
2025-04-10 11:00:00,Lab3,5,1,0,0.77
2025-04-10 11:00:00,Library,5,1,0,0.775
2025-04-10 11:00:00,SeminarHall,10,1,1,2.552
2025-04-10 11:00:00,Auditorium,40,1,1,2.27
2025-04-10 12:00:00,Room101,10,1,1,2.321
2025-04-10 12:00:00,Room102,20,1,1,2.791
2025-04-10 12:00:00,Room201,40,1,1,2.368
2025-04-10 12:00:00,Room202,10,1,1,2.598
2025-04-10 12:00:00,Lab1,20,1,1,2.386
2025-04-10 12:00:00,Lab2,10,1,1,2.032
2025-04-10 12:00:00,Lab3,40,1,1,1.839
2025-04-10 12:00:00,Library,20,1,1,2.714
2025-04-10 12:00:00,SeminarHall,0,0,0,0.298
2025-04-10 12:00:00,Auditorium,20,1,1,2.274
2025-04-10 13:00:00,Room101,10,1,1,2.673
2025-04-10 13:00:00,Room102,5,1,0,0.962
2025-04-10 13:00:00,Room201,0,1,0,0.662
2025-04-10 13:00:00,Room202,30,1,1,2.454
2025-04-10 13:00:00,Lab1,20,1,1,2.338
2025-04-10 13:00:00,Lab2,30,1,1,2.103
2025-04-10 13:00:00,Lab3,5,1,0,0.74
2025-04-10 13:00:00,Library,20,1,1,2.39
2025-04-10 13:00:00,SeminarHall,5,1,0,0.759
2025-04-10 13:00:00,Auditorium,0,0,0,0.3
2025-04-10 14:00:00,Room101,0,1,0,0.818
2025-04-10 14:00:00,Room102,10,1,1,2.201
2025-04-10 14:00:00,Room201,20,1,1,2.338
2025-04-10 14:00:00,Room202,10,1,1,2.268
2025-04-10 14:00:00,Lab1,20,1,1,2.061
2025-04-10 14:00:00,Lab2,30,1,1,2.314
2025-04-10 14:00:00,Lab3,20,1,1,2.345
2025-04-10 14:00:00,Library,10,1,1,2.252
2025-04-10 14:00:00,SeminarHall,10,1,1,2.47
2025-04-10 14:00:00,Auditorium,0,1,0,0.646
2025-04-10 15:00:00,Room101,30,1,1,2.543
2025-04-10 15:00:00,Room102,20,1,1,2.58
2025-04-10 15:00:00,Room201,20,1,1,2.259
2025-04-10 15:00:00,Room202,40,1,1,2.406
2025-04-10 15:00:00,Lab1,40,1,1,2.467
2025-04-10 15:00:00,Lab2,10,1,1,2.546
2025-04-10 15:00:00,Lab3,20,1,1,1.998
2025-04-10 15:00:00,Library,20,1,1,2.194
2025-04-10 15:00:00,SeminarHall,5,1,0,0.86
2025-04-10 15:00:00,Auditorium,5,1,0,0.626
2025-04-10 16:00:00,Room101,5,1,0,1.018
2025-04-10 16:00:00,Room102,10,1,1,2.469
2025-04-10 16:00:00,Room201,5,1,0,0.827
2025-04-10 16:00:00,Room202,0,1,0,0.942
2025-04-10 16:00:00,Lab1,30,1,1,2.493
2025-04-10 16:00:00,Lab2,40,1,1,2.336
2025-04-10 16:00:00,Lab3,20,1,1,2.458
2025-04-10 16:00:00,Library,5,1,0,0.821
2025-04-10 16:00:00,SeminarHall,40,1,1,2.711
2025-04-10 16:00:00,Auditorium,30,1,1,2.364
2025-04-10 17:00:00,Room101,20,1,1,2.358
2025-04-10 17:00:00,Room102,10,1,1,2.777
2025-04-10 17:00:00,Room201,5,1,0,0.656
2025-04-10 17:00:00,Room202,5,1,0,0.678
2025-04-10 17:00:00,Lab1,10,1,1,2.105
2025-04-10 17:00:00,Lab2,30,1,1,2.684
2025-04-10 17:00:00,Lab3,0,1,0,0.813
2025-04-10 17:00:00,Library,5,1,0,0.866
2025-04-10 17:00:00,SeminarHall,30,1,1,2.084
2025-04-10 17:00:00,Auditorium,40,1,1,2.473
2025-04-10 18:00:00,Room101,0,1,0,0.797
2025-04-10 18:00:00,Room102,0,0,0,0.217
2025-04-10 18:00:00,Room201,5,1,0,0.773
2025-04-10 18:00:00,Room202,10,1,0,0.884
2025-04-10 18:00:00,Lab1,0,1,0,0.627
2025-04-10 18:00:00,Lab2,10,1,0,0.702
2025-04-10 18:00:00,Lab3,15,1,0,0.651
2025-04-10 18:00:00,Library,0,0,0,0.226
2025-04-10 18:00:00,SeminarHall,10,1,0,0.846
2025-04-10 18:00:00,Auditorium,15,1,0,0.683
2025-04-10 19:00:00,Room101,10,1,0,0.894
2025-04-10 19:00:00,Room102,5,1,0,0.803
2025-04-10 19:00:00,Room201,0,0,0,0.365
2025-04-10 19:00:00,Room202,15,1,0,0.606
2025-04-10 19:00:00,Lab1,0,0,0,0.425
2025-04-10 19:00:00,Lab2,15,1,0,0.576
2025-04-10 19:00:00,Lab3,10,1,0,0.566
2025-04-10 19:00:00,Library,10,1,0,0.763
2025-04-10 19:00:00,SeminarHall,5,1,0,0.738
2025-04-10 19:00:00,Auditorium,10,1,0,0.749
2025-04-10 20:00:00,Room101,5,1,0,0.686
2025-04-10 20:00:00,Room102,10,1,0,0.922
2025-04-10 20:00:00,Room201,0,0,0,0.444
2025-04-10 20:00:00,Room202,15,1,0,0.968
2025-04-10 20:00:00,Lab1,0,0,0,0.482
2025-04-10 20:00:00,Lab2,15,1,0,0.844
2025-04-10 20:00:00,Lab3,5,1,0,0.766
2025-04-10 20:00:00,Library,5,1,0,0.801
2025-04-10 20:00:00,SeminarHall,10,1,0,0.901
2025-04-10 20:00:00,Auditorium,5,1,0,0.622
2025-04-10 21:00:00,Room101,0,0,0,0.316
2025-04-10 21:00:00,Room102,2,1,0,0.839
2025-04-10 21:00:00,Room201,0,0,0,0.224
2025-04-10 21:00:00,Room202,0,0,0,0.255
2025-04-10 21:00:00,Lab1,2,1,0,0.838
2025-04-10 21:00:00,Lab2,0,0,0,0.378
2025-04-10 21:00:00,Lab3,2,1,0,1.04
2025-04-10 21:00:00,Library,0,0,0,0.346
2025-04-10 21:00:00,SeminarHall,0,0,0,0.463
2025-04-10 21:00:00,Auditorium,0,0,0,0.492
2025-04-10 22:00:00,Room101,2,1,0,0.574
2025-04-10 22:00:00,Room102,0,0,0,0.445
2025-04-10 22:00:00,Room201,0,0,0,0.287
2025-04-10 22:00:00,Room202,0,0,0,0.275
2025-04-10 22:00:00,Lab1,2,1,0,0.675
2025-04-10 22:00:00,Lab2,0,0,0,0.291
2025-04-10 22:00:00,Lab3,2,1,0,0.666
2025-04-10 22:00:00,Library,0,0,0,0.443
2025-04-10 22:00:00,SeminarHall,2,1,0,1.034
2025-04-10 22:00:00,Auditorium,0,0,0,0.416
2025-04-10 23:00:00,Room101,0,0,0,0.466
2025-04-10 23:00:00,Room102,0,0,0,0.4
2025-04-10 23:00:00,Room201,0,0,0,0.398
2025-04-10 23:00:00,Room202,0,0,0,0.455
2025-04-10 23:00:00,Lab1,0,0,0,0.431
2025-04-10 23:00:00,Lab2,0,0,0,0.335
2025-04-10 23:00:00,Lab3,0,0,0,0.281
2025-04-10 23:00:00,Library,0,0,0,0.309
2025-04-10 23:00:00,SeminarHall,0,0,0,0.385
2025-04-10 23:00:00,Auditorium,0,0,0,0.229
2025-04-11 00:00:00,Room101,0,0,0,0.394
2025-04-11 00:00:00,Room102,0,0,0,0.5
2025-04-11 00:00:00,Room201,0,0,0,0.259
2025-04-11 00:00:00,Room202,0,0,0,0.359
2025-04-11 00:00:00,Lab1,0,0,0,0.399
2025-04-11 00:00:00,Lab2,2,1,0,0.851
2025-04-11 00:00:00,Lab3,0,0,0,0.321
2025-04-11 00:00:00,Library,0,0,0,0.466
2025-04-11 00:00:00,SeminarHall,0,0,0,0.371
2025-04-11 00:00:00,Auditorium,0,0,0,0.237
2025-04-11 01:00:00,Room101,2,1,0,0.841
2025-04-11 01:00:00,Room102,0,0,0,0.204
2025-04-11 01:00:00,Room201,0,0,0,0.321
2025-04-11 01:00:00,Room202,0,0,0,0.226
2025-04-11 01:00:00,Lab1,0,0,0,0.484
2025-04-11 01:00:00,Lab2,2,1,0,0.653
2025-04-11 01:00:00,Lab3,0,0,0,0.427
2025-04-11 01:00:00,Library,0,0,0,0.488
2025-04-11 01:00:00,SeminarHall,0,0,0,0.494
2025-04-11 01:00:00,Auditorium,0,0,0,0.25
2025-04-11 02:00:00,Room101,0,0,0,0.38
2025-04-11 02:00:00,Room102,0,0,0,0.358
2025-04-11 02:00:00,Room201,0,0,0,0.469
2025-04-11 02:00:00,Room202,0,0,0,0.391
2025-04-11 02:00:00,Lab1,5,1,0,0.681
2025-04-11 02:00:00,Lab2,0,0,0,0.23
2025-04-11 02:00:00,Lab3,0,0,0,0.276
2025-04-11 02:00:00,Library,0,0,0,0.362
2025-04-11 02:00:00,SeminarHall,0,0,0,0.378
2025-04-11 02:00:00,Auditorium,0,0,0,0.416
2025-04-11 03:00:00,Room101,0,0,0,0.475
2025-04-11 03:00:00,Room102,0,0,0,0.397
2025-04-11 03:00:00,Room201,0,0,0,0.36
2025-04-11 03:00:00,Room202,0,0,0,0.243
2025-04-11 03:00:00,Lab1,0,0,0,0.398
2025-04-11 03:00:00,Lab2,2,1,0,0.756
2025-04-11 03:00:00,Lab3,0,0,0,0.444
2025-04-11 03:00:00,Library,2,1,0,0.811
2025-04-11 03:00:00,SeminarHall,2,1,0,0.651
2025-04-11 03:00:00,Auditorium,0,0,0,0.276
2025-04-11 04:00:00,Room101,0,0,0,0.384
2025-04-11 04:00:00,Room102,5,1,0,0.812
2025-04-11 04:00:00,Room201,0,0,0,0.359
2025-04-11 04:00:00,Room202,0,0,0,0.445
2025-04-11 04:00:00,Lab1,0,0,0,0.285
2025-04-11 04:00:00,Lab2,0,0,0,0.372
2025-04-11 04:00:00,Lab3,0,0,0,0.203
2025-04-11 04:00:00,Library,0,0,0,0.469
2025-04-11 04:00:00,SeminarHall,0,0,0,0.348
2025-04-11 04:00:00,Auditorium,0,0,0,0.472
2025-04-11 05:00:00,Room101,0,0,0,0.473
2025-04-11 05:00:00,Room102,0,0,0,0.392
2025-04-11 05:00:00,Room201,0,0,0,0.4
2025-04-11 05:00:00,Room202,0,0,0,0.47
2025-04-11 05:00:00,Lab1,0,0,0,0.348
2025-04-11 05:00:00,Lab2,0,0,0,0.298
2025-04-11 05:00:00,Lab3,0,0,0,0.458
2025-04-11 05:00:00,Library,0,0,0,0.416
2025-04-11 05:00:00,SeminarHall,2,1,0,0.789
2025-04-11 05:00:00,Auditorium,2,1,0,0.886
2025-04-11 06:00:00,Room101,0,0,0,0.203
2025-04-11 06:00:00,Room102,0,0,0,0.414
2025-04-11 06:00:00,Room201,0,0,0,0.407
2025-04-11 06:00:00,Room202,0,0,0,0.413
2025-04-11 06:00:00,Lab1,0,0,0,0.266
2025-04-11 06:00:00,Lab2,0,0,0,0.442
2025-04-11 06:00:00,Lab3,0,0,0,0.207
2025-04-11 06:00:00,Library,0,0,0,0.38
2025-04-11 06:00:00,SeminarHall,0,0,0,0.486
2025-04-11 06:00:00,Auditorium,0,0,0,0.445
2025-04-11 07:00:00,Room101,0,0,0,0.43
2025-04-11 07:00:00,Room102,0,0,0,0.42
2025-04-11 07:00:00,Room201,0,0,0,0.398
2025-04-11 07:00:00,Room202,0,0,0,0.359
2025-04-11 07:00:00,Lab1,0,0,0,0.258
2025-04-11 07:00:00,Lab2,0,0,0,0.345
2025-04-11 07:00:00,Lab3,0,0,0,0.376
2025-04-11 07:00:00,Library,0,0,0,0.388
2025-04-11 07:00:00,SeminarHall,2,1,0,0.74
2025-04-11 07:00:00,Auditorium,0,0,0,0.352
2025-04-11 08:00:00,Room101,0,0,0,0.237
2025-04-11 08:00:00,Room102,0,1,0,0.61
2025-04-11 08:00:00,Room201,0,0,0,0.286
2025-04-11 08:00:00,Room202,0,0,0,0.208
2025-04-11 08:00:00,Lab1,0,1,0,0.73
2025-04-11 08:00:00,Lab2,2,1,0,0.806
2025-04-11 08:00:00,Lab3,2,1,0,0.829
2025-04-11 08:00:00,Library,5,1,0,0.74
2025-04-11 08:00:00,SeminarHall,5,1,0,0.762
2025-04-11 08:00:00,Auditorium,0,1,0,0.658
2025-04-11 09:00:00,Room101,30,1,0,0.645
2025-04-11 09:00:00,Room102,10,1,0,0.908
2025-04-11 09:00:00,Room201,5,1,0,0.816
2025-04-11 09:00:00,Room202,0,0,0,0.275
2025-04-11 09:00:00,Lab1,5,1,0,0.835
2025-04-11 09:00:00,Lab2,0,1,0,0.845
2025-04-11 09:00:00,Lab3,30,1,0,0.839
2025-04-11 09:00:00,Library,10,1,0,0.612
2025-04-11 09:00:00,SeminarHall,10,1,0,0.719
2025-04-11 09:00:00,Auditorium,0,1,0,0.664
2025-04-11 10:00:00,Room101,0,1,0,0.793
2025-04-11 10:00:00,Room102,0,1,0,0.879
2025-04-11 10:00:00,Room201,0,1,0,0.769
2025-04-11 10:00:00,Room202,20,1,1,1.938
2025-04-11 10:00:00,Lab1,30,1,1,2.118
2025-04-11 10:00:00,Lab2,30,1,1,2.525
2025-04-11 10:00:00,Lab3,5,1,0,0.873
2025-04-11 10:00:00,Library,5,1,0,0.938
2025-04-11 10:00:00,SeminarHall,40,1,1,2.295
2025-04-11 10:00:00,Auditorium,10,1,1,1.98
2025-04-11 11:00:00,Room101,20,1,1,2.33
2025-04-11 11:00:00,Room102,20,1,1,2.038
2025-04-11 11:00:00,Room201,5,1,0,0.657
2025-04-11 11:00:00,Room202,20,1,1,2.552
2025-04-11 11:00:00,Lab1,10,1,1,2.29
2025-04-11 11:00:00,Lab2,10,1,1,2.492
2025-04-11 11:00:00,Lab3,5,1,0,0.719
2025-04-11 11:00:00,Library,40,1,1,2.207
2025-04-11 11:00:00,SeminarHall,0,0,0,0.494
2025-04-11 11:00:00,Auditorium,0,1,0,0.822
2025-04-11 12:00:00,Room101,5,1,0,0.857
2025-04-11 12:00:00,Room102,0,1,0,0.891
2025-04-11 12:00:00,Room201,20,1,1,2.174
2025-04-11 12:00:00,Room202,0,1,0,0.722
2025-04-11 12:00:00,Lab1,40,1,1,1.98
2025-04-11 12:00:00,Lab2,10,1,1,2.804
2025-04-11 12:00:00,Lab3,20,1,1,2.1
2025-04-11 12:00:00,Library,5,1,0,0.743
2025-04-11 12:00:00,SeminarHall,30,1,1,2.417
2025-04-11 12:00:00,Auditorium,0,1,0,0.96
2025-04-11 13:00:00,Room101,20,1,1,2.753
2025-04-11 13:00:00,Room102,40,1,1,2.688
2025-04-11 13:00:00,Room201,20,1,1,2.602
2025-04-11 13:00:00,Room202,0,1,0,0.683
2025-04-11 13:00:00,Lab1,40,1,1,2.411
2025-04-11 13:00:00,Lab2,30,1,1,2.636
2025-04-11 13:00:00,Lab3,20,1,1,2.344
2025-04-11 13:00:00,Library,20,1,1,2.459
2025-04-11 13:00:00,SeminarHall,30,1,1,2.648
2025-04-11 13:00:00,Auditorium,5,1,0,0.904
2025-04-11 14:00:00,Room101,5,1,0,0.837
2025-04-11 14:00:00,Room102,5,1,0,0.828
2025-04-11 14:00:00,Room201,5,1,0,0.91
2025-04-11 14:00:00,Room202,0,1,0,0.672
2025-04-11 14:00:00,Lab1,30,1,1,2.198
2025-04-11 14:00:00,Lab2,30,1,1,2.004
2025-04-11 14:00:00,Lab3,10,1,1,2.434
2025-04-11 14:00:00,Library,20,1,1,2.276
2025-04-11 14:00:00,SeminarHall,5,1,0,0.945
2025-04-11 14:00:00,Auditorium,5,1,0,0.738
2025-04-11 15:00:00,Room101,40,1,1,2.584
2025-04-11 15:00:00,Room102,20,1,1,2.455
2025-04-11 15:00:00,Room201,40,1,1,1.921
2025-04-11 15:00:00,Room202,30,1,1,2.727
2025-04-11 15:00:00,Lab1,40,1,1,2.156
2025-04-11 15:00:00,Lab2,5,1,0,0.739
2025-04-11 15:00:00,Lab3,40,1,1,2.04
2025-04-11 15:00:00,Library,40,1,1,2.451
2025-04-11 15:00:00,SeminarHall,5,1,0,0.824
2025-04-11 15:00:00,Auditorium,10,1,1,2.411
2025-04-11 16:00:00,Room101,10,1,1,2.32
2025-04-11 16:00:00,Room102,20,1,1,2.403
2025-04-11 16:00:00,Room201,5,1,0,0.716
2025-04-11 16:00:00,Room202,0,0,0,0.382
2025-04-11 16:00:00,Lab1,5,1,0,0.712
2025-04-11 16:00:00,Lab2,10,1,1,2.832
2025-04-11 16:00:00,Lab3,20,1,1,2.029
2025-04-11 16:00:00,Library,0,1,0,1.021
2025-04-11 16:00:00,SeminarHall,30,1,1,2.591
2025-04-11 16:00:00,Auditorium,0,0,0,0.266
2025-04-11 17:00:00,Room101,10,1,1,2.061
2025-04-11 17:00:00,Room102,40,1,1,2.136
2025-04-11 17:00:00,Room201,0,1,0,0.802
2025-04-11 17:00:00,Room202,0,1,0,0.981
2025-04-11 17:00:00,Lab1,10,1,1,2.818
2025-04-11 17:00:00,Lab2,20,1,1,2.575
2025-04-11 17:00:00,Lab3,40,1,1,2.788
2025-04-11 17:00:00,Library,40,1,1,2.527
2025-04-11 17:00:00,SeminarHall,0,0,0,0.306
2025-04-11 17:00:00,Auditorium,5,1,0,0.76
2025-04-11 18:00:00,Room101,0,1,0,0.748
2025-04-11 18:00:00,Room102,5,1,0,0.743
2025-04-11 18:00:00,Room201,0,1,0,0.663
2025-04-11 18:00:00,Room202,0,1,0,0.565
2025-04-11 18:00:00,Lab1,5,1,0,0.868
2025-04-11 18:00:00,Lab2,5,1,0,0.577
2025-04-11 18:00:00,Lab3,15,1,0,1.039
2025-04-11 18:00:00,Library,0,0,0,0.216
2025-04-11 18:00:00,SeminarHall,5,1,0,0.678
2025-04-11 18:00:00,Auditorium,5,1,0,0.805
2025-04-11 19:00:00,Room101,15,1,0,1.015
2025-04-11 19:00:00,Room102,5,1,0,0.792
2025-04-11 19:00:00,Room201,5,1,0,0.774
2025-04-11 19:00:00,Room202,10,1,0,0.709
2025-04-11 19:00:00,Lab1,0,0,0,0.471
2025-04-11 19:00:00,Lab2,5,1,0,1.078
2025-04-11 19:00:00,Lab3,5,1,0,0.91
2025-04-11 19:00:00,Library,0,0,0,0.451
2025-04-11 19:00:00,SeminarHall,5,1,0,0.602
2025-04-11 19:00:00,Auditorium,0,0,0,0.328
2025-04-11 20:00:00,Room101,5,1,0,0.621
2025-04-11 20:00:00,Room102,0,0,0,0.235
2025-04-11 20:00:00,Room201,10,1,0,0.981
2025-04-11 20:00:00,Room202,0,0,0,0.223
2025-04-11 20:00:00,Lab1,0,0,0,0.459
2025-04-11 20:00:00,Lab2,5,1,0,0.7
2025-04-11 20:00:00,Lab3,10,1,0,0.781
2025-04-11 20:00:00,Library,5,1,0,0.67
2025-04-11 20:00:00,SeminarHall,5,1,0,0.822
2025-04-11 20:00:00,Auditorium,5,1,0,0.752
2025-04-11 21:00:00,Room101,0,0,0,0.284
2025-04-11 21:00:00,Room102,0,0,0,0.459
2025-04-11 21:00:00,Room201,2,1,0,0.675
2025-04-11 21:00:00,Room202,0,0,0,0.402
2025-04-11 21:00:00,Lab1,0,0,0,0.477
2025-04-11 21:00:00,Lab2,0,0,0,0.324
2025-04-11 21:00:00,Lab3,0,0,0,0.439
2025-04-11 21:00:00,Library,0,0,0,0.408
2025-04-11 21:00:00,SeminarHall,0,0,0,0.231
2025-04-11 21:00:00,Auditorium,0,0,0,0.218
2025-04-11 22:00:00,Room101,0,0,0,0.405
2025-04-11 22:00:00,Room102,0,0,0,0.457
2025-04-11 22:00:00,Room201,0,0,0,0.382
2025-04-11 22:00:00,Room202,0,0,0,0.334
2025-04-11 22:00:00,Lab1,0,0,0,0.298
2025-04-11 22:00:00,Lab2,0,0,0,0.432
2025-04-11 22:00:00,Lab3,0,0,0,0.326
2025-04-11 22:00:00,Library,0,0,0,0.365
2025-04-11 22:00:00,SeminarHall,0,0,0,0.286
2025-04-11 22:00:00,Auditorium,0,0,0,0.419
2025-04-11 23:00:00,Room101,0,0,0,0.339
2025-04-11 23:00:00,Room102,2,1,0,0.85
2025-04-11 23:00:00,Room201,2,1,0,0.698
2025-04-11 23:00:00,Room202,0,0,0,0.337
2025-04-11 23:00:00,Lab1,0,0,0,0.27
2025-04-11 23:00:00,Lab2,5,1,0,0.609
2025-04-11 23:00:00,Lab3,0,0,0,0.265
2025-04-11 23:00:00,Library,0,0,0,0.32
2025-04-11 23:00:00,SeminarHall,0,0,0,0.321
2025-04-11 23:00:00,Auditorium,0,0,0,0.368
2025-04-12 00:00:00,Room101,0,0,0,0.42
2025-04-12 00:00:00,Room102,0,0,0,0.4
2025-04-12 00:00:00,Room201,0,0,0,0.313
2025-04-12 00:00:00,Room202,0,0,0,0.329
2025-04-12 00:00:00,Lab1,2,1,0,0.812
2025-04-12 00:00:00,Lab2,0,0,0,0.205
2025-04-12 00:00:00,Lab3,2,1,0,0.912
2025-04-12 00:00:00,Library,2,1,0,0.843
2025-04-12 00:00:00,SeminarHall,0,0,0,0.422
2025-04-12 00:00:00,Auditorium,0,0,0,0.208
2025-04-12 01:00:00,Room101,0,0,0,0.25
2025-04-12 01:00:00,Room102,0,0,0,0.346
2025-04-12 01:00:00,Room201,0,0,0,0.498
2025-04-12 01:00:00,Room202,0,0,0,0.339
2025-04-12 01:00:00,Lab1,0,0,0,0.31
2025-04-12 01:00:00,Lab2,0,0,0,0.478
2025-04-12 01:00:00,Lab3,0,0,0,0.464
2025-04-12 01:00:00,Library,0,0,0,0.454
2025-04-12 01:00:00,SeminarHall,0,0,0,0.24
2025-04-12 01:00:00,Auditorium,0,0,0,0.465
2025-04-12 02:00:00,Room101,0,0,0,0.338
2025-04-12 02:00:00,Room102,0,0,0,0.275
2025-04-12 02:00:00,Room201,0,0,0,0.221
2025-04-12 02:00:00,Room202,0,0,0,0.335
2025-04-12 02:00:00,Lab1,2,1,0,0.864
2025-04-12 02:00:00,Lab2,0,0,0,0.38
2025-04-12 02:00:00,Lab3,0,0,0,0.216
2025-04-12 02:00:00,Library,0,0,0,0.327
2025-04-12 02:00:00,SeminarHall,0,0,0,0.373
2025-04-12 02:00:00,Auditorium,2,1,0,0.994
2025-04-12 03:00:00,Room101,0,0,0,0.247
2025-04-12 03:00:00,Room102,0,0,0,0.462
2025-04-12 03:00:00,Room201,0,0,0,0.494
2025-04-12 03:00:00,Room202,0,0,0,0.24
2025-04-12 03:00:00,Lab1,0,0,0,0.272
2025-04-12 03:00:00,Lab2,0,0,0,0.422
2025-04-12 03:00:00,Lab3,0,0,0,0.496
2025-04-12 03:00:00,Library,0,0,0,0.411
2025-04-12 03:00:00,SeminarHall,0,0,0,0.368
2025-04-12 03:00:00,Auditorium,0,0,0,0.269
2025-04-12 04:00:00,Room101,0,0,0,0.209
2025-04-12 04:00:00,Room102,0,0,0,0.415
2025-04-12 04:00:00,Room201,0,0,0,0.23
2025-04-12 04:00:00,Room202,2,1,0,0.989
2025-04-12 04:00:00,Lab1,0,0,0,0.296
2025-04-12 04:00:00,Lab2,0,0,0,0.371
2025-04-12 04:00:00,Lab3,5,1,0,0.759
